logFC	AveExpr	t	P.Value	adj.P.Val	B	Protein	Limma	Gene	Description
-0.08198473855972153	16.95251958606142	-1.4431082421923545	0.17524531242785416	0.43949161498760725	-5.382434692039515	Q9H2D6	Robust - w Patient effect	TRIOBP	TRIO and F-actin-binding protein
0.07306432076956021	20.616097843258004	1.4252088543783727	0.18024451165836983	0.44453674035522817	-5.382938395446579	P55735	Robust - w Patient effect	SEC13	Protein SEC13 homolog
0.08296536803171088	16.24815484370001	1.460749024172466	0.1704333885560245	0.43351261909634947	-5.383101145958504	Q8IUC4	Robust - w Patient effect	RHPN2	Rhophilin-2
0.07018966240220992	16.83064621706844	1.4403045196916262	0.17602056514762782	0.4399704094003851	-5.3831894303033785	Q7Z2Z2	Robust - w Patient effect	EFL1	Elongation factor-like GTPase 1
0.05338423415415024	19.59372192152868	1.4338255155121804	0.17782313727217508	0.44267212362415537	-5.383692710054408	O43592	Robust - w Patient effect	XPOT	Exportin-T
-0.09446083345952695	20.691948250401158	-1.4312714085090017	0.1785379963827987	0.4431375130652602	-5.384887014408552	Q9BXP5	Robust - w Patient effect	SRRT	Serrate RNA effector molecule homolog
0.06590393395609692	16.810768470620562	1.42306980499518	0.18084988507109298	0.4453684064849016	-5.3849685381993995	Q8NF50	Robust - w Patient effect	DOCK8	Dedicator of cytokinesis protein 8
-0.132029946718744	23.394458025662782	-1.4490080171444286	0.17362338913230588	0.43684042687794056	-5.38517766901212	Q96CW1	Robust - w Patient effect	AP2M1	AP-2 complex subunit mu
0.04671124381452279	19.863427331028095	1.3994107415366979	0.1876601995815069	0.45321311548828264	-5.389973662811485	Q6PKG0	Robust - w Patient effect	LARP1	La-related protein 1
-0.0889316153229645	18.918216180263205	-1.4261511815480095	0.17997836418683438	0.44440695779167394	-5.390201360099097	Q9H0W9	Robust - w Patient effect	C11orf54	Ester hydrolase C11orf54
-0.26239028636476247	25.5013771061406	-1.45559367068392	0.17182791821691487	0.43557060018188987	-5.3911187293872205	P40926	Robust - w Patient effect	MDH2	Malate dehydrogenase, mitochondrial
-0.17586119071857906	23.31648008846704	-1.4490388189786576	0.17361495472258828	0.43684042687794056	-5.39167142725233	P07954	Robust - w Patient effect	FH	Fumarate hydratase, mitochondrial
-0.12143646396275103	17.816282335925006	-1.4320913709912795	0.17830823699083873	0.4429426655131352	-5.391980264140381	Q8WY54	Robust - w Patient effect	PPM1E	Protein phosphatase 1E
-0.06033804713093672	22.392334587567984	-1.4295812647595694	0.17901237324386923	0.4437774884014371	-5.392227474154584	P14868	Robust - w Patient effect	DARS1	Aspartate--tRNA ligase, cytoplasmic
-0.1776450488269219	25.96245050144605	-1.4410590365604077	0.17581165082731764	0.4399233235948128	-5.394678262686222	P17677	Robust - w Patient effect	GAP43	Neuromodulin
-0.05423329593876433	16.89339536912395	-1.416174827465621	0.18281287334847313	0.4474104531949474	-5.395205034689787	O43924	Robust - w Patient effect	PDE6D	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta
-0.2559264981294962	17.148776786739504	-1.4487324213000476	0.17369887045437823	0.43684042687794056	-5.395899029782064	Q86SE5	Robust - w Patient effect	RALYL	RNA-binding Raly-like protein
-0.10100042678545566	16.49610367476891	-1.3931927402693929	0.1894852323415884	0.45623628757974677	-5.398986360740222	Q9ULN7	Robust - w Patient effect	PNMA8B	Paraneoplastic antigen-like protein 8B
-0.08061108626813886	18.205151412818665	-1.4086217778772157	0.1849836935318379	0.45050038621174276	-5.399173421405078	Q9HCU4	Robust - w Patient effect	CELSR2	Cadherin EGF LAG seven-pass G-type receptor 2
0.148155866294918	18.35020336394757	1.4476184274561152	0.17400425842231884	0.4372252406061755	-5.4014402334615355	O00159	Robust - w Patient effect	MYO1C	Unconventional myosin-Ic
0.10973755627006218	19.704745324281685	1.410639513904226	0.1844016733894708	0.449573495363516	-5.402576287386047	O60462	Robust - w Patient effect	NRP2	Neuropilin-2
-0.09813129465636206	19.549021278288212	-1.397374868482117	0.18825612173586426	0.45396766655934045	-5.402656414584577	Q9Y295	Robust - w Patient effect	DRG1	Developmentally-regulated GTP-binding protein 1
0.08334584107164937	20.321700980511146	1.3920159754429458	0.18983228301375007	0.45633350100882086	-5.403049900979034	Q562R1	Robust - w Patient effect	ACTBL2	Beta-actin-like protein 2
0.07594295997602485	17.781645790594208	1.3723348883430189	0.19571551782103455	0.46397985743658965	-5.405678830666276	Q8TBF2	Robust - w Patient effect	PRXL2B	Prostamide/prostaglandin F synthase
-0.07010528901953869	22.74556413580007	-1.4079956050311817	0.18516462681664786	0.45055129310178216	-5.407399816752476	P12955	Robust - w Patient effect	PEPD	Xaa-Pro dipeptidase
-0.07457215293145864	18.976914260668586	-1.4222877453137768	0.18107164225311845	0.44554471129571627	-5.407643553809442	Q9HBH5	Robust - w Patient effect	RDH14	Retinol dehydrogenase 14
-0.12509505474562604	23.60862853753155	-1.4196122125915263	0.18183203185759672	0.44584693696086436	-5.407878056107078	P09651	Robust - w Patient effect	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1
0.0538704311128217	19.683167947399284	1.4093734837829468	0.18476668287220624	0.4502175067366423	-5.4096701858947505	Q14139	Robust - w Patient effect	UBE4A	Ubiquitin conjugation factor E4 A
-0.08362841061055742	14.89465838679997	-1.4349172923145843	0.1775183005024156	0.442457673614061	-5.412623645956262	Q8IW50	Robust - w Patient effect	FAM219A	Protein FAM219A
-0.11895899341018086	17.803941912705525	-1.4279996592121567	0.17945724671174693	0.4438211353580267	-5.413216273913311	Q9BQ70	Robust - w Patient effect	TCF25	Transcription factor 25
-0.07970611665217955	20.89503141278194	-1.432171218803295	0.1782858763676663	0.4429426655131352	-5.413461085066675	P67870	Robust - w Patient effect	CSNK2B	Casein kinase II subunit beta
0.10494625742591883	18.017924068526867	1.4217413244359245	0.18122671832039408	0.44554471129571627	-5.414514725659595	P84101	Robust - w Patient effect	SERF2	Small EDRK-rich factor 2
0.044438604107632236	19.286080826645783	1.3883979782190519	0.19090262074063016	0.4577273986005435	-5.414551191788132	Q6UXV4	Robust - w Patient effect	APOOL	MIC
0.106460929784798	22.405623378319373	1.4039159566860038	0.1863470749010653	0.45160333461365665	-5.414563007590561	P30533	Robust - w Patient effect	LRPAP1	Alpha-2-macroglobulin receptor-associated protein
-0.3273500769520038	21.41401597574492	-1.4171320485383643	0.18253928993539828	0.4469859518769161	-5.415184752108597	P00367	Robust - w Patient effect	GLUD1	Glutamate dehydrogenase 1, mitochondrial
-0.07661508793188967	19.196998579060566	-1.411497613874878	0.1841546179418544	0.44921651065160545	-5.415601735523649	Q9NZL4	Robust - w Patient effect	HSPBP1	Hsp70-binding protein 1
-0.17418778104662933	17.77259173833187	-1.4216520687736485	0.18125205997155483	0.44554471129571627	-5.415626395699204	Q5FWE3	Robust - w Patient effect	PRRT3	Proline-rich transmembrane protein 3
0.11302966853458914	23.189216456484345	1.4205033832847187	0.18157846282639015	0.44584693696086436	-5.415655431159318	P10768	Robust - w Patient effect	ESD	S-formylglutathione hydrolase
0.05798839283545975	21.25227339513173	1.4015567892882195	0.1870337348256315	0.4523132400543577	-5.418303653634757	Q3LXA3	Robust - w Patient effect	TKFC	Triokinase/FMN cyclase
0.09153753485744494	16.579339585362884	1.4140961313859948	0.18340817009824054	0.4480324440350659	-5.4207757141311745	Q9Y3E5	Robust - w Patient effect	PTRH2	Peptidyl-tRNA hydrolase 2, mitochondrial
0.08888737537863575	20.048415447291628	1.4135639216414626	0.1835608453286392	0.4480324440350659	-5.421720391552296	Q15599	Robust - w Patient effect	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2
-0.09648178549200873	19.904231905115694	-1.4283942331970911	0.1793461740874987	0.4437923066111941	-5.4220122917437	P06132	Robust - w Patient effect	UROD	Uroporphyrinogen decarboxylase
-0.2318932364308711	24.898345313257966	-1.3922972605165322	0.1897492784491392	0.45633350100882086	-5.422022032014585	P68366	Robust - w Patient effect	TUBA4A	Tubulin alpha-4A chain
-0.26573220454119695	22.12380505693123	-1.4253916093952714	0.18019286914634833	0.44453674035522817	-5.424663800537758	Q9Y2T3	Robust - w Patient effect	GDA	Guanine deaminase
0.12694763500411346	19.516024112775753	1.3883231036179866	0.19092482441626613	0.4577273986005435	-5.424839785439774	O15460	Robust - w Patient effect	P4HA2	Prolyl 4-hydroxylase subunit alpha-2
-0.16215121514784944	23.630804586391488	-1.3571656311545761	0.20035258835360073	0.4694876401104849	-5.426033745866752	Q05193	Robust - w Patient effect	DNM1	Dynamin-1
0.06229255023282701	18.437343486629192	1.407850913215021	0.18520645672978725	0.45055129310178216	-5.427461399552514	Q14966	Robust - w Patient effect	ZNF638	Zinc finger protein 638
-0.05146643836756639	17.58510435696816	-1.3613731167548502	0.1990573916812372	0.4678878286551446	-5.428972876838916	Q7L2H7	Robust - w Patient effect	EIF3M	Eukaryotic translation initiation factor 3 subunit M
-0.07913674599319832	18.436454329642686	-1.3975674418620163	0.18819968583914953	0.45396766655934045	-5.430673057407289	P51532	Robust - w Patient effect	SMARCA4	Transcription activator BRG1
0.08619058089157497	18.40132472614775	1.3822377543377076	0.19273660598983797	0.4596026758219213	-5.432040068794646	Q08357	Robust - w Patient effect	SLC20A2	Sodium-dependent phosphate transporter 2
-0.24194390773794397	19.438977898274516	-1.3853751974157562	0.1918007214878317	0.4579464388127518	-5.432068576073125	Q9UM19	Robust - w Patient effect	HPCAL4	Hippocalcin-like protein 4
0.09731161283244892	22.98809965311831	1.371431915818701	0.19598903442799626	0.4642455047200035	-5.4323427316314525	Q13561	Robust - w Patient effect	DCTN2	Dynactin subunit 2
-0.15168118131064526	21.190600886029213	-1.4018188576125377	0.18695735287674237	0.4523132400543577	-5.432867528621579	Q16718	Robust - w Patient effect	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5
-0.11694297100815249	21.37944556763155	-1.4194634499673087	0.18187438893497626	0.44584693696086436	-5.435272843354281	Q8N335	Robust - w Patient effect	GPD1L	Glycerol-3-phosphate dehydrogenase 1-like protein
-0.17875429807912271	19.136515171948204	-1.3991993269479102	0.1877220095290848	0.45321311548828264	-5.435415552217139	Q16134	Robust - w Patient effect	ETFDH	Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial
-0.09300306287727284	19.25822002865676	-1.4204440128591636	0.18159534653951517	0.44584693696086436	-5.435845262399138	P15927	Robust - w Patient effect	RPA2	Replication protein A 32 kDa subunit
0.1683046214047256	23.028017856999508	1.386810768626123	0.19137376019851	0.4579064430349571	-5.436127251203025	Q9UHB6	Robust - w Patient effect	LIMA1	LIM domain and actin-binding protein 1
0.08287342453720985	21.053262268933622	1.3898631149102618	0.1904685747068392	0.45761664019985476	-5.4362563572638924	Q92930	Robust - w Patient effect	RAB8B	Ras-related protein Rab-8B
0.07236643935833202	20.350645516124075	1.3531167190802214	0.20160553700946468	0.47143379633852817	-5.438242339976387	P06865	Robust - w Patient effect	HEXA	Beta-hexosaminidase subunit alpha
-0.052430439275229536	21.209685528510114	-1.3864006416273935	0.19149565755651382	0.4579064430349571	-5.438494594226336	P46108	Robust - w Patient effect	CRK	Adapter molecule crk
-0.048139012057013854	21.46154929562824	-1.3739309014327874	0.1952328488890199	0.4633277179375783	-5.438566466276477	O00231	Robust - w Patient effect	PSMD11	26S proteasome non-ATPase regulatory subunit 11
0.04870242416461018	17.252783928254352	1.328471330455804	0.20937214209857638	0.4783199807205962	-5.439029906966147	P23469	Robust - w Patient effect	PTPRE	Receptor-type tyrosine-protein phosphatase epsilon
-0.19675614897687876	23.56570558828915	-1.4135360333271607	0.18356884859770062	0.4480324440350659	-5.439727285865282	Q9Y639	Robust - w Patient effect	NPTN	Neuroplastin
-0.11748194153367437	20.554858160993636	-1.404821344569217	0.18608411276701323	0.45145623879997127	-5.440424670807282	Q9Y3E1	Robust - w Patient effect	HDGFL3	Hepatoma-derived growth factor-related protein 3
-0.1193771449594962	22.797917739354624	-1.3580369881601742	0.20008378693599185	0.469350512287056	-5.440641480437262	P49321	Robust - w Patient effect	NASP	Nuclear autoantigenic sperm protein
0.10460417393307168	18.270939025624628	1.3888241548315317	0.19077628122946305	0.4577273986005435	-5.441027969500656	P55081	Robust - w Patient effect	MFAP1	Microfibrillar-associated protein 1
0.07273280277053112	20.69766470102477	1.4155200547471296	0.18300021201284097	0.44762353228784774	-5.442585249904869	Q9H2U2	Robust - w Patient effect	PPA2	Inorganic pyrophosphatase 2, mitochondrial
0.09581555301611921	20.82956488532976	1.4043647828302146	0.18621667838495581	0.45153245644239154	-5.443578294637277	O95671	Robust - w Patient effect	ASMTL	Probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein
-0.07048218283510137	16.681241200731822	-1.362440108842884	0.19873004072285042	0.46740300410263663	-5.444881984979231	Q96EY7	Robust - w Patient effect	PTCD3	Pentatricopeptide repeat domain-containing protein 3, mitochondrial
0.10553748498849658	15.608080261135218	1.4136393525168354	0.18353919996434073	0.4480324440350659	-5.444976107878843	P25208	Robust - w Patient effect	NFYB	Nuclear transcription factor Y subunit beta
-0.1274421501424392	18.813169346774053	-1.3404025720974133	0.20558204528322843	0.47583348125679364	-5.445460345442412	Q8N5S9	Robust - w Patient effect	CAMKK1	Calcium/calmodulin-dependent protein kinase kinase 1
0.07867427380532628	15.194460921912432	1.3923740195319048	0.18972663284607738	0.45633350100882086	-5.445730055908607	Q8WU76	Robust - w Patient effect	SCFD2	Sec1 family domain-containing protein 2
-0.05316019487433916	21.248160761654216	-1.3852537377134548	0.1918368818503239	0.4579464388127518	-5.446359811856198	P46379	Robust - w Patient effect	BAG6	Large proline-rich protein BAG6
-0.10684438859520302	19.015526538333944	-1.3508006534875372	0.20232515377533464	0.47180810831146924	-5.446576938855059	O14775	Robust - w Patient effect	GNB5	Guanine nucleotide-binding protein subunit beta-5
0.06431501098314175	21.176475215464272	1.3337886018441227	0.20767602644481978	0.47703639654118785	-5.44733526474091	O60925	Robust - w Patient effect	PFDN1	Prefoldin subunit 1
-0.10542093042062438	19.579075310078036	-1.3774300165535347	0.1941780972385522	0.462299213905545	-5.449689377570966	Q13573	Robust - w Patient effect	SNW1	SNW domain-containing protein 1
-0.11191257578532075	16.771013732030266	-1.404947423452353	0.18604751886930027	0.45145623879997127	-5.4496950640035	Q8IZ07	Robust - w Patient effect	ANKRD13A	Ankyrin repeat domain-containing protein 13A
-0.19430694207257326	18.54063324886687	-1.40213296221845	0.18686583888164	0.4523132400543577	-5.4506351602376	Q5T0D9	Robust - w Patient effect	TPRG1L	Tumor protein p63-regulated gene 1-like protein
0.12526347019645243	23.94363897234801	1.3610851840698261	0.19914580520716282	0.4678878286551446	-5.452479874374616	Q15111	Robust - w Patient effect	PLCL1	Inactive phospholipase C-like protein 1
-0.09596231187358255	19.107618933028146	-1.3863443466202212	0.19151239452201274	0.4579064430349571	-5.453085331522388	Q14566	Robust - w Patient effect	MCM6	DNA replication licensing factor MCM6
-0.058062824037766185	24.1939099809777	-1.2903974684823998	0.22185076720819405	0.49099743421783754	-5.453607919914923	P09429	Robust - w Patient effect	HMGB1	High mobility group protein B1
0.22735442012821663	22.019082054454753	1.4067656738251297	0.18552044796186365	0.45091221004839993	-5.4536953964187465	Q9UEY8	Robust - w Patient effect	ADD3	Gamma-adducin
0.14195140074857693	20.148628277777583	1.406639995453772	0.18555683912610008	0.45091221004839993	-5.45385454257934	O60443	Robust - w Patient effect	GSDME	Gasdermin-E
0.17638962288314214	20.063029160953864	1.4062291698725864	0.18567583859502815	0.4509558996127343	-5.454374700214128	Q6PCB0	Robust - w Patient effect	VWA1	von Willebrand factor A domain-containing protein 1
0.06377428536680993	22.382577037202523	1.3406979877789575	0.2054889231915492	0.47583348125679364	-5.454445464850516	P83916	Robust - w Patient effect	CBX1	Chromobox protein homolog 1
0.0420704385678034	22.041079003542002	1.357324606014766	0.20030352459946676	0.4694876401104849	-5.458766749565539	P31939	Robust - w Patient effect	ATIC	Bifunctional purine biosynthesis protein ATIC
0.1948319018910253	21.747290836900305	1.4015170998314483	0.1870453049149517	0.4523132400543577	-5.4603331480370505	P00352	Robust - w Patient effect	ALDH1A1	Retinal dehydrogenase 1
-0.13081302999283187	15.988758409023871	-1.4009621697486896	0.18720713825787091	0.4524594830444698	-5.461033935620226	Q99567	Robust - w Patient effect	NUP88	Nuclear pore complex protein Nup88
-0.08065933619335793	19.399100856498222	-1.3763534523464402	0.19450210497581205	0.46282377218125	-5.462340728010463	P35244	Robust - w Patient effect	RPA3	Replication protein A 14 kDa subunit
-0.0996897076352013	19.991087514806203	-1.393727841704562	0.18932759568745036	0.4561027453582182	-5.463048400911398	Q9H1K1	Robust - w Patient effect	ISCU	Iron-sulfur cluster assembly enzyme ISCU, mitochondrial
-0.11782035117955272	19.100279213243837	-1.332260924704561	0.20816217016565994	0.4772458991659678	-5.4634641970625415	O95983	Robust - w Patient effect	MBD3	Methyl-CpG-binding domain protein 3
-0.08405215524299765	19.980591915814678	-1.3696490146563427	0.19653001832079178	0.46443091677290343	-5.463648756412976	Q99598	Robust - w Patient effect	TSNAX	Translin-associated protein X
0.15536023439100996	17.356941393307128	1.387552183507082	0.19115356189745658	0.4579064430349571	-5.463810293375788	Q9H2K0	Robust - w Patient effect	MTIF3	Translation initiation factor IF-3, mitochondrial
-0.13839799547262585	23.221099145335906	-1.3461763968898113	0.20376827744846138	0.4745026554668396	-5.464123356619255	P05164	Robust - w Patient effect	MPO	Myeloperoxidase
0.1284935280578735	16.850575181874294	1.3741474912659921	0.19516742361007725	0.4633277179375783	-5.464712541654143	Q9UKJ3	Robust - w Patient effect	GPATCH8	G patch domain-containing protein 8
0.10059316934717567	22.570125298507783	1.3634099099201535	0.19843289424617	0.4671964345542737	-5.464992746621977	P63241	Robust - w Patient effect	EIF5A	Eukaryotic translation initiation factor 5A-1
0.15295950537007566	16.93447071464876	1.3709354055503498	0.1961395658382452	0.4642455047200035	-5.466065251679316	P82650	Robust - w Patient effect	MRPS22	28S ribosomal protein S22, mitochondrial
-0.22383842020597391	21.027682575494087	-1.3868475524195414	0.1913628305299032	0.4579064430349571	-5.466281650146977	Q8NCB2	Robust - w Patient effect	CAMKV	CaM kinase-like vesicle-associated protein
-0.1310034879832203	19.336813832413263	-1.3756456953107619	0.19471535929063064	0.4630838436202783	-5.467741938272474	Q9NZP8	Robust - w Patient effect	C1RL	Complement C1r subcomponent-like protein
-0.28693324950177324	20.130894429941854	-1.3674076912545026	0.19721185623461449	0.4651582374269782	-5.4683793402371075	Q8TAC9	Robust - w Patient effect	SCAMP5	Secretory carrier-associated membrane protein 5
-0.11011429936739013	25.000651180894977	-1.370499045252221	0.19627194018785862	0.46431263433948117	-5.46934528083226	Q00839	Robust - w Patient effect	HNRNPU	Heterogeneous nuclear ribonucleoprotein U
0.04977928652687813	17.718754279279597	1.3421711096533808	0.20502507765657393	0.47583348125679364	-5.469592786871436	P40818	Robust - w Patient effect	USP8	Ubiquitin carboxyl-terminal hydrolase 8
0.10309492208616729	24.90394601875214	1.3357711504248533	0.20704652165380624	0.47666615402918566	-5.47075749327399	P04004	Robust - w Patient effect	VTN	Vitronectin
0.10112697875540173	17.141234277966472	1.3891496876754372	0.19067982436206107	0.4577273986005435	-5.471150414041494	P51531	Robust - w Patient effect	SMARCA2	Probable global transcription activator SNF2L2
-0.18456938223667213	15.65437493318363	-1.3825913858404875	0.1926309298003107	0.4595961895395975	-5.471329094654445	Q5SYC1	Robust - w Patient effect	CLVS2	Clavesin-2
0.08499222045723341	21.043011175926463	1.3672673921680314	0.19725460202716616	0.4651582374269782	-5.471963917255684	Q14011	Robust - w Patient effect	CIRBP	Cold-inducible RNA-binding protein
-0.12891148204255076	22.399267490259938	-1.368381105387862	0.196915491395037	0.4648496846046775	-5.472909805217367	Q6PCE3	Robust - w Patient effect	PGM2L1	Glucose 1,6-bisphosphate synthase
-0.0978156508883801	19.03680834504744	-1.371047670208992	0.19610552118344157	0.4642455047200035	-5.474039646624442	P42262	Robust - w Patient effect	GRIA2	Glutamate receptor 2
-0.15022936511666463	24.35684330308548	-1.3522862536424731	0.20186332482907063	0.4717894670350635	-5.47433335702136	P19367	Robust - w Patient effect	HK1	Hexokinase-1
-0.11619213833489324	18.72097519934435	-1.369694143121018	0.19651630978227388	0.46443091677290343	-5.478678372026808	B0I1T2	Robust - w Patient effect	MYO1G	Unconventional myosin-Ig
0.07473502911920292	20.861409111314867	1.3741947375033814	0.19515315435938566	0.4633277179375783	-5.479352129956082	O75351	Robust - w Patient effect	VPS4B	Vacuolar protein sorting-associated protein 4B
-0.10329097516556048	18.798533382523033	-1.3859622548594623	0.19162602570984164	0.45793285801324035	-5.4799021622298705	O00258	Robust - w Patient effect	GET1	Guided entry of tail-anchored proteins factor 1
-0.11612307814506219	20.60946255586576	-1.381146843361136	0.1930629082194285	0.4598894462601541	-5.481864938290457	Q9Y285	Robust - w Patient effect	FARSA	Phenylalanine--tRNA ligase alpha subunit
0.07443360569590321	19.67960400222443	1.3319521870948599	0.20826053126686947	0.4772458991659678	-5.482061472464034	Q9UKE5	Robust - w Patient effect	TNIK	TRAF2 and NCK-interacting protein kinase
0.044552471009605625	19.48989842397133	1.330128118634341	0.20884244193000223	0.47808854398745126	-5.483027457067115	Q9Y263	Robust - w Patient effect	PLAA	Phospholipase A-2-activating protein
-0.08296629246474431	20.292026897816935	-1.3506459494766072	0.2023732967158606	0.47180810831146924	-5.484629046872678	P37235	Robust - w Patient effect	HPCAL1	Hippocalcin-like protein 1
-0.18190159439066336	19.01957837750169	-1.3816348977636443	0.1929168695999071	0.4597869225274881	-5.485318750586162	Q5H9L2	Robust - w Patient effect	TCEAL5	Transcription elongation factor A protein-like 5
-0.08588573472056926	17.438263722324002	-1.344136099351684	0.20440769783456575	0.4754618295792969	-5.486209867336997	Q9Y4A5	Robust - w Patient effect	TRRAP	Transformation/transcription domain-associated protein
0.08386235588849664	21.046972075082955	1.3626717272189124	0.1986590395470928	0.46740300410263663	-5.487633575381255	Q14696	Robust - w Patient effect	MESD	LRP chaperone MESD
-0.06157646436979281	16.809950633836237	-1.3692927235601664	0.19663827563418318	0.46444087959311836	-5.4882958320289355	Q15311	Robust - w Patient effect	RALBP1	RalA-binding protein 1
0.04858023704853295	19.094330149741864	1.2927372445172693	0.22106686424857752	0.49030892839287155	-5.489158262286502	O95477	Robust - w Patient effect	ABCA1	Phospholipid-transporting ATPase ABCA1
-0.1055044037893497	22.455617406257172	-1.3724184263174657	0.19569022960040575	0.46397985743658965	-5.48963011775648	P52788	Robust - w Patient effect	SMS	Spermine synthase
-0.07383532904495961	19.669348962202342	-1.343018795466861	0.2047585554325433	0.4758158206407461	-5.489991229314205	Q9Y2I8	Robust - w Patient effect	WDR37	WD repeat-containing protein 37
-0.06753063705612024	20.873065131907484	-1.3636058727093967	0.19837289603615502	0.4671964345542737	-5.490674558557046	Q7L576	Robust - w Patient effect	CYFIP1	Cytoplasmic FMR1-interacting protein 1
-0.1213226694029522	21.554895194486654	-1.336835413670993	0.2067092405518908	0.47666615402918566	-5.490940976650775	O94875	Robust - w Patient effect	SORBS2	Sorbin and SH3 domain-containing protein 2
-0.08563702070966547	19.951063106146783	-1.3265321746147598	0.209993517685278	0.4790041200547169	-5.490962261087776	Q9Y2X7	Robust - w Patient effect	GIT1	ARF GTPase-activating protein GIT1
0.06329473992126133	19.198953769441523	1.2808180028614098	0.22508372988088746	0.49271166838484765	-5.491138035929847	Q96C23	Robust - w Patient effect	GALM	Galactose mutarotase
-0.05530800864295908	18.308952724463293	-1.2967663203132804	0.21972225786448993	0.48838819948953766	-5.4917152446567075	Q96HQ2	Robust - w Patient effect	CDKN2AIPNL	CDKN2AIP N-terminal-like protein
0.06518040159460106	17.39088446896417	1.3095249779063984	0.21550815671976242	0.48427877009613407	-5.492476949868264	Q9Y6I9	Robust - w Patient effect	TEX264	Testis-expressed protein 264
0.1149566439335801	22.923438538976097	1.3043471313612105	0.21721036077759986	0.48651633241906966	-5.492496488085139	P00747	Robust - w Patient effect	PLG	Plasminogen
0.07264255317431154	22.912843157980166	1.3753023749376532	0.1948188750714343	0.4630838436202783	-5.4932235007443335	Q03252	Robust - w Patient effect	LMNB2	Lamin-B2
-0.07349834468726729	20.627470671358193	-1.3406656160171304	0.20549912585270597	0.47583348125679364	-5.4947221963050525	Q13148	Robust - w Patient effect	TARDBP	TAR DNA-binding protein 43
0.07328636291450615	17.503110945378186	1.3258899634522396	0.21019963808206657	0.4792294098050792	-5.494894537491139	A0A0B4J1V0	Robust - w Patient effect	IGHV3-15	Immunoglobulin heavy variable 3-15
0.06867300386528646	20.807711415897806	1.3509774910483083	0.2022701345792676	0.47180810831146924	-5.494989087189582	Q9NT62	Robust - w Patient effect	ATG3	Ubiquitin-like-conjugating enzyme ATG3
-0.07665189350170734	20.93517020514874	-1.358847194941056	0.19983411694151829	0.4690113028532795	-5.495034412439608	O00401	Robust - w Patient effect	WASL	Neural Wiskott-Aldrich syndrome protein
0.1107155093975153	16.904491995626085	1.3538759478002722	0.20137009981617632	0.4713770978392297	-5.499910409978751	O76031	Robust - w Patient effect	CLPX	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial
-0.11888059524657837	20.58986714267087	-1.3013696720604295	0.21819413990656245	0.48725294674481984	-5.501853632331722	Q9NZN3	Robust - w Patient effect	EHD3	EH domain-containing protein 3
-0.3147622737290133	22.958732010803715	-1.3500458912142834	0.20256012056502307	0.4719354792287385	-5.502452680851217	Q16623	Robust - w Patient effect	STX1A	Syntaxin-1A
-0.18968893854475932	24.13836675753188	-1.360147615038719	0.19943392320270556	0.46831827100309187	-5.502836874984386	P00505	Robust - w Patient effect	GOT2	Aspartate aminotransferase, mitochondrial
-0.1593951452403214	21.80584692699395	-1.3200080821685176	0.2120951700781358	0.4813835919889831	-5.50397952054911	P12724	Robust - w Patient effect	RNASE3	Eosinophil cationic protein
-0.0734405545296301	21.063648470509904	-1.3511304673599152	0.2022225492517911	0.47180810831146924	-5.504101823930661	P62195	Robust - w Patient effect	PSMC5	26S proteasome regulatory subunit 8
0.08060246398035573	19.562073662503117	1.3531255427796274	0.20160279947182705	0.47143379633852817	-5.504461888813549	P49585	Robust - w Patient effect	PCYT1A	Choline-phosphate cytidylyltransferase A
0.11883383472931627	19.167764715621026	1.316224657960163	0.21332181160536734	0.48216129975005556	-5.504912810063613	Q8N145	Robust - w Patient effect	LGI3	Leucine-rich repeat LGI family member 3
0.13338008142360436	22.845624522948214	1.3367585956340542	0.20673357022465486	0.47666615402918566	-5.505276772125033	Q14764	Robust - w Patient effect	MVP	Major vault protein
-0.14752613261722033	21.767471772607305	-1.2787192985098064	0.22579708337199486	0.49271166838484765	-5.5066304436172056	O95741	Robust - w Patient effect	CPNE6	Copine-6
-0.15590058045643457	17.397742765787946	-1.3640037644733922	0.19825111912910748	0.4671964345542737	-5.507262874688513	Q8TAF3	Robust - w Patient effect	WDR48	WD repeat-containing protein 48
-0.10492457571502055	20.268217090100556	-1.343842929307973	0.2044997116470094	0.4754618295792969	-5.508547077958017	P60602	Robust - w Patient effect	ROMO1	Reactive oxygen species modulator 1
0.1329264812147451	18.93010481590166	1.3381802060739818	0.20628370123394088	0.4763840881056969	-5.510859280426769	O94888	Robust - w Patient effect	UBXN7	UBX domain-containing protein 7
-0.1935732453088655	17.000970459971406	-1.3456405865739105	0.20393603836419166	0.4746457118132177	-5.5121092502091535	Q9UBS5	Robust - w Patient effect	GABBR1	Gamma-aminobutyric acid type B receptor subunit 1
0.05916744891044272	19.113810227013996	1.330506881254907	0.2087215002606791	0.47805683794954923	-5.512208501580638	Q12981	Robust - w Patient effect	BNIP1	Vesicle transport protein SEC20
